"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ISL","Iceland","CPNCU","Current prices in NCU","2012","2012","ISK","Iceland Krona","0","Units",,,7013811.17165698,,
"ISL","Iceland","CPNCU","Current prices in NCU","2013","2013","ISK","Iceland Krona","0","Units",,,7383768.05479603,,
"ISL","Iceland","CPNCU","Current prices in NCU","2014","2014","ISK","Iceland Krona","0","Units",,,7677867.31269976,,
"ISL","Iceland","CPNCU","Current prices in NCU","2015","2015","ISK","Iceland Krona","0","Units",,,8246070.12667173,,
"ISL","Iceland","CPNCU","Current prices in NCU","2016","2016","ISK","Iceland Krona","0","Units",,,8979884.58463193,,
"ISL","Iceland","CPNCU","Current prices in NCU","2017","2017","ISK","Iceland Krona","0","Units",,,9741225.56969327,,
"ISL","Iceland","CPNCU","Current prices in NCU","2018","2018","ISK","Iceland Krona","0","Units",,,10612230.5075834,,
"ISL","Iceland","CPNCU","Current prices in NCU","2019","2019","ISK","Iceland Krona","0","Units",,,10951235.0841278,,
"ISL","Iceland","CPNCU","Current prices in NCU","2020","2020","ISK","Iceland Krona","0","Units",,,10757137.075948,,
"ISL","Iceland","CNPNCU","2021 constant prices and NCU","2010","2010","ISK","Iceland Krona","0","Units","2021","2021",8205950.58860698,,
"ISL","Iceland","CNPNCU","2021 constant prices and NCU","2011","2011","ISK","Iceland Krona","0","Units","2021","2021",8554046.57566503,,
"ISL","Iceland","CNPNCU","2021 constant prices and NCU","2012","2012","ISK","Iceland Krona","0","Units","2021","2021",8509738.07124277,,
"ISL","Iceland","CNPNCU","2021 constant prices and NCU","2013","2013","ISK","Iceland Krona","0","Units","2021","2021",8639414.69369928,,
"ISL","Iceland","CNPNCU","2021 constant prices and NCU","2014","2014","ISK","Iceland Krona","0","Units","2021","2021",8762068.70915327,,
"ISL","Iceland","CNPNCU","2021 constant prices and NCU","2015","2015","ISK","Iceland Krona","0","Units","2021","2021",9341327.49623392,,
"ISL","Iceland","CNPNCU","2021 constant prices and NCU","2016","2016","ISK","Iceland Krona","0","Units","2021","2021",10071559.3331228,,
"ISL","Iceland","CNPNCU","2021 constant prices and NCU","2017","2017","ISK","Iceland Krona","0","Units","2021","2021",11031114.68729,,
"ISL","Iceland","CNPNCU","2021 constant prices and NCU","2018","2018","ISK","Iceland Krona","0","Units","2021","2021",11658129.5084326,,
"ISL","Iceland","CNPNCU","2021 constant prices and NCU","2019","2019","ISK","Iceland Krona","0","Units","2021","2021",11535615.128495,,
"ISL","Iceland","CNPNCU","2021 constant prices and NCU","2020","2020","ISK","Iceland Krona","0","Units","2021","2021",11067122.9862506,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2010","2010","USD","US Dollar","0","Units","2021","2021",50508.1994308566,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2011","2011","USD","US Dollar","0","Units","2021","2021",52650.7545614979,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2012","2012","USD","US Dollar","0","Units","2021","2021",52378.0326198194,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2013","2013","USD","US Dollar","0","Units","2021","2021",53176.2012948351,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2014","2014","USD","US Dollar","0","Units","2021","2021",53931.1453329026,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2015","2015","USD","US Dollar","0","Units","2021","2021",57496.5236548933,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2016","2016","USD","US Dollar","0","Units","2021","2021",61991.1516507712,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2017","2017","USD","US Dollar","0","Units","2021","2021",67897.2819241499,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2018","2018","USD","US Dollar","0","Units","2021","2021",71756.601973718,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2019","2019","USD","US Dollar","0","Units","2021","2021",71002.5174020138,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2020","2020","USD","US Dollar","0","Units","2021","2021",68118.9155210663,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2010","2010","NZD","New Zealand Dollar","0","Units",,,56754.5465191769,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2011","2011","NZD","New Zealand Dollar","0","Units",,,58365.2723281233,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2012","2012","NZD","New Zealand Dollar","0","Units",,,60081.8988933916,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2013","2013","NZD","New Zealand Dollar","0","Units",,,59693.2460219255,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2014","2014","NZD","New Zealand Dollar","0","Units",,,60458.9359372722,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2015","2015","NZD","New Zealand Dollar","0","Units",,,62024.590738645,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2016","2016","NZD","New Zealand Dollar","0","Units",,,64464.1412566506,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2017","2017","NZD","New Zealand Dollar","0","Units",,,65926.8232144388,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2018","2018","NZD","New Zealand Dollar","0","Units",,,68456.423901182,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2019","2019","NZD","New Zealand Dollar","0","Units",,,71641.9274105384,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2020","2020","NZD","New Zealand Dollar","0","Units",,,74254.6726363396,,
"NZL","New Zealand","CNPNCU","2021 constant prices and NCU","2010","2010","NZD","New Zealand Dollar","0","Units","2021","2021",66357.5796824679,,
"NZL","New Zealand","CNPNCU","2021 constant prices and NCU","2011","2011","NZD","New Zealand Dollar","0","Units","2021","2021",66306.8535297737,,
"NZL","New Zealand","CNPNCU","2021 constant prices and NCU","2012","2012","NZD","New Zealand Dollar","0","Units","2021","2021",67739.0476927101,,
"NZL","New Zealand","CNPNCU","2021 constant prices and NCU","2013","2013","NZD","New Zealand Dollar","0","Units","2021","2021",66830.893911613,,
"NZL","New Zealand","CNPNCU","2021 constant prices and NCU","2014","2014","NZD","New Zealand Dollar","0","Units","2021","2021",67092.9659276254,,
"NZL","New Zealand","CNPNCU","2021 constant prices and NCU","2015","2015","NZD","New Zealand Dollar","0","Units","2021","2021",68302.5876018853,,
"NZL","New Zealand","CNPNCU","2021 constant prices and NCU","2016","2016","NZD","New Zealand Dollar","0","Units","2021","2021",70524.429740432,,
"NZL","New Zealand","CNPNCU","2021 constant prices and NCU","2017","2017","NZD","New Zealand Dollar","0","Units","2021","2021",71009.3104535187,,
"NZL","New Zealand","CNPNCU","2021 constant prices and NCU","2018","2018","NZD","New Zealand Dollar","0","Units","2021","2021",72784.2104181408,,
"NZL","New Zealand","CNPNCU","2021 constant prices and NCU","2019","2019","NZD","New Zealand Dollar","0","Units","2021","2021",74997.8077479526,,
"NZL","New Zealand","CNPNCU","2021 constant prices and NCU","2020","2020","NZD","New Zealand Dollar","0","Units","2021","2021",76477.2679000737,,
"NZL","New Zealand","USDPPP","In 2021 constant prices at 2021 USD PPPs","2010","2010","USD","US Dollar","0","Units","2021","2021",40022.2794487314,,
"NZL","New Zealand","USDPPP","In 2021 constant prices at 2021 USD PPPs","2011","2011","USD","US Dollar","0","Units","2021","2021",39991.6849594779,,
"NZL","New Zealand","USDPPP","In 2021 constant prices at 2021 USD PPPs","2012","2012","USD","US Dollar","0","Units","2021","2021",40855.4849245786,,
"NZL","New Zealand","USDPPP","In 2021 constant prices at 2021 USD PPPs","2013","2013","USD","US Dollar","0","Units","2021","2021",40307.7496909638,,
"NZL","New Zealand","USDPPP","In 2021 constant prices at 2021 USD PPPs","2014","2014","USD","US Dollar","0","Units","2021","2021",40465.8133140002,,
"NZL","New Zealand","USDPPP","In 2021 constant prices at 2021 USD PPPs","2015","2015","USD","US Dollar","0","Units","2021","2021",41195.3730252816,,
"NZL","New Zealand","USDPPP","In 2021 constant prices at 2021 USD PPPs","2016","2016","USD","US Dollar","0","Units","2021","2021",42535.4337596452,,
"NZL","New Zealand","USDPPP","In 2021 constant prices at 2021 USD PPPs","2017","2017","USD","US Dollar","0","Units","2021","2021",42827.8801009874,,
"NZL","New Zealand","USDPPP","In 2021 constant prices at 2021 USD PPPs","2018","2018","USD","US Dollar","0","Units","2021","2021",43898.3763836663,,
"NZL","New Zealand","USDPPP","In 2021 constant prices at 2021 USD PPPs","2019","2019","USD","US Dollar","0","Units","2021","2021",45233.4644225101,,
"NZL","New Zealand","USDPPP","In 2021 constant prices at 2021 USD PPPs","2020","2020","USD","US Dollar","0","Units","2021","2021",46125.7719467566,,
"LVA","Latvia","CPNCU","Current prices in NCU","2010","2010","EUR","Euro","0","Units",,,8840.7138500991,,
"LVA","Latvia","CPNCU","Current prices in NCU","2011","2011","EUR","Euro","0","Units",,,9064.96872897569,,
"LVA","Latvia","CPNCU","Current prices in NCU","2012","2012","EUR","Euro","0","Units",,,9738.60719607757,,
"LVA","Latvia","CPNCU","Current prices in NCU","2013","2013","EUR","Euro","0","Units",,,10250.1252432332,,
"LVA","Latvia","CPNCU","Current prices in NCU","2014","2014","EUR","Euro","0","Units",,,11079.0063451162,,
"LVA","Latvia","CPNCU","Current prices in NCU","2015","2015","EUR","Euro","0","Units",,,11938.1697622931,,
"LVA","Latvia","CPNCU","Current prices in NCU","2016","2016","EUR","Euro","0","Units",,,12788.3186353076,,
"LVA","Latvia","CPNCU","Current prices in NCU","2017","2017","EUR","Euro","0","Units",,,13678.3256978718,,
"LVA","Latvia","CPNCU","Current prices in NCU","2018","2018","EUR","Euro","0","Units",,,14610.4728477953,,
"LVA","Latvia","CPNCU","Current prices in NCU","2019","2019","EUR","Euro","0","Units",,,15704.9695179912,,
"LVA","Latvia","CPNCU","Current prices in NCU","2020","2020","EUR","Euro","0","Units",,,16529.8595802146,,
"LVA","Latvia","CNPNCU","2021 constant prices and NCU","2010","2010","EUR","Euro","0","Units","2021","2021",11336.0344955322,,
"LVA","Latvia","CNPNCU","2021 constant prices and NCU","2011","2011","EUR","Euro","0","Units","2021","2021",10942.6383539744,,
"LVA","Latvia","CNPNCU","2021 constant prices and NCU","2012","2012","EUR","Euro","0","Units","2021","2021",11386.5599986505,,
"LVA","Latvia","CNPNCU","2021 constant prices and NCU","2013","2013","EUR","Euro","0","Units","2021","2021",11931.2868229344,,
"LVA","Latvia","CNPNCU","2021 constant prices and NCU","2014","2014","EUR","Euro","0","Units","2021","2021",12731.5621684999,,
"LVA","Latvia","CNPNCU","2021 constant prices and NCU","2015","2015","EUR","Euro","0","Units","2021","2021",13795.4434808191,,
"LVA","Latvia","CNPNCU","2021 constant prices and NCU","2016","2016","EUR","Euro","0","Units","2021","2021",14604.5242549962,,
"LVA","Latvia","CNPNCU","2021 constant prices and NCU","2017","2017","EUR","Euro","0","Units","2021","2021",15128.1609234198,,
"LVA","Latvia","CNPNCU","2021 constant prices and NCU","2018","2018","EUR","Euro","0","Units","2021","2021",15684.638497303,,
"LVA","Latvia","CNPNCU","2021 constant prices and NCU","2019","2019","EUR","Euro","0","Units","2021","2021",16366.9988560701,,
"LVA","Latvia","CNPNCU","2021 constant prices and NCU","2020","2020","EUR","Euro","0","Units","2021","2021",17092.4117093191,,
"LVA","Latvia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2010","2010","USD","US Dollar","0","Units","2021","2021",19772.4060927504,,
"LVA","Latvia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2011","2011","USD","US Dollar","0","Units","2021","2021",19086.2412553667,,
"LVA","Latvia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2012","2012","USD","US Dollar","0","Units","2021","2021",19860.5330974882,,
"LVA","Latvia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2013","2013","USD","US Dollar","0","Units","2021","2021",20810.650176225,,
"LVA","Latvia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2014","2014","USD","US Dollar","0","Units","2021","2021",22206.497121184,,
"LVA","Latvia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2015","2015","USD","US Dollar","0","Units","2021","2021",24062.1277960866,,
"LVA","Latvia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2016","2016","USD","US Dollar","0","Units","2021","2021",25473.3332432093,,
"LVA","Latvia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2017","2017","USD","US Dollar","0","Units","2021","2021",26386.6646958621,,
"LVA","Latvia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2018","2018","USD","US Dollar","0","Units","2021","2021",27357.2775302411,,
"LVA","Latvia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2019","2019","USD","US Dollar","0","Units","2021","2021",28547.4561699105,,
"LVA","Latvia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2020","2020","USD","US Dollar","0","Units","2021","2021",29812.7273302086,,
"LTU","Lithuania","CPNCU","Current prices in NCU","2010","2010","EUR","Euro","0","Units",,,10493.5386935391,,
"LTU","Lithuania","CPNCU","Current prices in NCU","2011","2011","EUR","Euro","0","Units",,,11174.9845394464,,
"LTU","Lithuania","CPNCU","Current prices in NCU","2012","2012","EUR","Euro","0","Units",,,11715.1097945795,,
"LTU","Lithuania","CPNCU","Current prices in NCU","2013","2013","EUR","Euro","0","Units",,,12262.7621991396,,
"LTU","Lithuania","CPNCU","Current prices in NCU","2014","2014","EUR","Euro","0","Units",,,12820.1060791157,,
"LTU","Lithuania","CPNCU","Current prices in NCU","2015","2015","EUR","Euro","0","Units",,,13524.9361389331,,
"LTU","Lithuania","CPNCU","Current prices in NCU","2016","2016","EUR","Euro","0","Units",,,14354.4841335452,,
"LTU","Lithuania","CPNCU","Current prices in NCU","2017","2017","EUR","Euro","0","Units",,,15717.1505204996,,
"LTU","Lithuania","CPNCU","Current prices in NCU","2018","2018","EUR","Euro","0","Units",,,16869.5164330853,,
"LTU","Lithuania","CPNCU","Current prices in NCU","2019","2019","EUR","Euro","0","Units",,,18386.7979375742,,
"LTU","Lithuania","CPNCU","Current prices in NCU","2020","2020","EUR","Euro","0","Units",,,19688.9501412052,,
"LTU","Lithuania","CNPNCU","2021 constant prices and NCU","2010","2010","EUR","Euro","0","Units","2021","2021",13023.4781897476,,
"LTU","Lithuania","CNPNCU","2021 constant prices and NCU","2011","2011","EUR","Euro","0","Units","2021","2021",13289.1882264263,,
"LTU","Lithuania","CNPNCU","2021 constant prices and NCU","2012","2012","EUR","Euro","0","Units","2021","2021",13511.1595899163,,
"LTU","Lithuania","CNPNCU","2021 constant prices and NCU","2013","2013","EUR","Euro","0","Units","2021","2021",14022.8943390717,,
"LTU","Lithuania","CNPNCU","2021 constant prices and NCU","2014","2014","EUR","Euro","0","Units","2021","2021",14660.6254174226,,
"LTU","Lithuania","CNPNCU","2021 constant prices and NCU","2015","2015","EUR","Euro","0","Units","2021","2021",15620.5956055063,,
"LTU","Lithuania","CNPNCU","2021 constant prices and NCU","2016","2016","EUR","Euro","0","Units","2021","2021",16424.2210319683,,
"LTU","Lithuania","CNPNCU","2021 constant prices and NCU","2017","2017","EUR","Euro","0","Units","2021","2021",17371.9381477913,,
"LTU","Lithuania","CNPNCU","2021 constant prices and NCU","2018","2018","EUR","Euro","0","Units","2021","2021",18165.9404753305,,
"LTU","Lithuania","CNPNCU","2021 constant prices and NCU","2019","2019","EUR","Euro","0","Units","2021","2021",19388.7877730667,,
"LTU","Lithuania","CNPNCU","2021 constant prices and NCU","2020","2020","EUR","Euro","0","Units","2021","2021",20587.013195625,,
"LTU","Lithuania","USDPPP","In 2021 constant prices at 2021 USD PPPs","2010","2010","USD","US Dollar","0","Units","2021","2021",25057.9202665736,,
"LTU","Lithuania","USDPPP","In 2021 constant prices at 2021 USD PPPs","2011","2011","USD","US Dollar","0","Units","2021","2021",25569.1616428109,,
"LTU","Lithuania","USDPPP","In 2021 constant prices at 2021 USD PPPs","2012","2012","USD","US Dollar","0","Units","2021","2021",25996.2472989433,,
"LTU","Lithuania","USDPPP","In 2021 constant prices at 2021 USD PPPs","2013","2013","USD","US Dollar","0","Units","2021","2021",26980.8543566851,,
"LTU","Lithuania","USDPPP","In 2021 constant prices at 2021 USD PPPs","2014","2014","USD","US Dollar","0","Units","2021","2021",28207.8855905848,,
"LTU","Lithuania","USDPPP","In 2021 constant prices at 2021 USD PPPs","2015","2015","USD","US Dollar","0","Units","2021","2021",30054.9233850064,,
"LTU","Lithuania","USDPPP","In 2021 constant prices at 2021 USD PPPs","2016","2016","USD","US Dollar","0","Units","2021","2021",31601.144875693,,
"LTU","Lithuania","USDPPP","In 2021 constant prices at 2021 USD PPPs","2017","2017","USD","US Dollar","0","Units","2021","2021",33424.6070551171,,
"LTU","Lithuania","USDPPP","In 2021 constant prices at 2021 USD PPPs","2018","2018","USD","US Dollar","0","Units","2021","2021",34952.3131506065,,
"LTU","Lithuania","USDPPP","In 2021 constant prices at 2021 USD PPPs","2019","2019","USD","US Dollar","0","Units","2021","2021",37305.1416069086,,
"LTU","Lithuania","USDPPP","In 2021 constant prices at 2021 USD PPPs","2020","2020","USD","US Dollar","0","Units","2021","2021",39610.5961607839,,
"TUR","Türkiye","CPNCU","Current prices in NCU","2010","2010",,,"0","Units",,,23443.3451223446,,
"TUR","Türkiye","CPNCU","Current prices in NCU","2011","2011",,,"0","Units",,,25635.571858812,,
"TUR","Türkiye","CPNCU","Current prices in NCU","2012","2012",,,"0","Units",,,28740.4405726259,,
"TUR","Türkiye","CPNCU","Current prices in NCU","2013","2013",,,"0","Units",,,31823.2944553223,,
"TUR","Türkiye","CPNCU","Current prices in NCU","2014","2014",,,"0","Units",,,35453.9849675712,,
"TUR","Türkiye","CPNCU","Current prices in NCU","2015","2015",,,"0","Units",,,39328.514473274,,
"TUR","Türkiye","CPNCU","Current prices in NCU","2016","2016",,,"0","Units",,,47011.1537882069,,
"TUR","Türkiye","CPNCU","Current prices in NCU","2017","2017",,,"0","Units",,,51332.3219817978,,
"TUR","Türkiye","CPNCU","Current prices in NCU","2018","2018",,,"0","Units",,,59628.6403365066,,
"TUR","Türkiye","CPNCU","Current prices in NCU","2019","2019",,,"0","Units",,,72762.6762045064,,
"TUR","Türkiye","CPNCU","Current prices in NCU","2020","2020",,,"0","Units",,,82038.2516178784,,
"TUR","Türkiye","CNPNCU","2021 constant prices and NCU","2010","2010","TRY","Turkish Lira","0","Units","2021","2021",71049.2621624917,,
"TUR","Türkiye","CNPNCU","2021 constant prices and NCU","2011","2011","TRY","Turkish Lira","0","Units","2021","2021",72193.6844029093,,
"TUR","Türkiye","CNPNCU","2021 constant prices and NCU","2012","2012","TRY","Turkish Lira","0","Units","2021","2021",75094.0982142855,,
"TUR","Türkiye","CNPNCU","2021 constant prices and NCU","2013","2013","TRY","Turkish Lira","0","Units","2021","2021",78545.356462314,,
"TUR","Türkiye","CNPNCU","2021 constant prices and NCU","2014","2014","TRY","Turkish Lira","0","Units","2021","2021",81236.5100338703,,
"TUR","Türkiye","CNPNCU","2021 constant prices and NCU","2015","2015","TRY","Turkish Lira","0","Units","2021","2021",83301.347282594,,
"TUR","Türkiye","CNPNCU","2021 constant prices and NCU","2016","2016","TRY","Turkish Lira","0","Units","2021","2021",93505.5034706169,,
"TUR","Türkiye","CNPNCU","2021 constant prices and NCU","2017","2017","TRY","Turkish Lira","0","Units","2021","2021",91745.7683028805,,
"TUR","Türkiye","CNPNCU","2021 constant prices and NCU","2018","2018","TRY","Turkish Lira","0","Units","2021","2021",93375.721390855,,
"TUR","Türkiye","CNPNCU","2021 constant prices and NCU","2019","2019","TRY","Turkish Lira","0","Units","2021","2021",99520.303234707,,
"TUR","Türkiye","CNPNCU","2021 constant prices and NCU","2020","2020","TRY","Turkish Lira","0","Units","2021","2021",99085.9851129909,,
"TUR","Türkiye","USDPPP","In 2021 constant prices at 2021 USD PPPs","2010","2010","USD","US Dollar","0","Units","2021","2021",23291.5868677003,,
"TUR","Türkiye","USDPPP","In 2021 constant prices at 2021 USD PPPs","2011","2011","USD","US Dollar","0","Units","2021","2021",23666.7548738797,,
"TUR","Türkiye","USDPPP","In 2021 constant prices at 2021 USD PPPs","2012","2012","USD","US Dollar","0","Units","2021","2021",24617.5774184607,,
"TUR","Türkiye","USDPPP","In 2021 constant prices at 2021 USD PPPs","2013","2013","USD","US Dollar","0","Units","2021","2021",25748.9794744452,,
"TUR","Türkiye","USDPPP","In 2021 constant prices at 2021 USD PPPs","2014","2014","USD","US Dollar","0","Units","2021","2021",26631.2016858859,,
"TUR","Türkiye","USDPPP","In 2021 constant prices at 2021 USD PPPs","2015","2015","USD","US Dollar","0","Units","2021","2021",27308.1029608959,,
"TUR","Türkiye","USDPPP","In 2021 constant prices at 2021 USD PPPs","2016","2016","USD","US Dollar","0","Units","2021","2021",30653.260715263,,
"TUR","Türkiye","USDPPP","In 2021 constant prices at 2021 USD PPPs","2017","2017","USD","US Dollar","0","Units","2021","2021",30076.3789394926,,
"TUR","Türkiye","USDPPP","In 2021 constant prices at 2021 USD PPPs","2018","2018","USD","US Dollar","0","Units","2021","2021",30610.7151561307,,
"TUR","Türkiye","USDPPP","In 2021 constant prices at 2021 USD PPPs","2019","2019","USD","US Dollar","0","Units","2021","2021",32625.0508075616,,
"TUR","Türkiye","USDPPP","In 2021 constant prices at 2021 USD PPPs","2020","2020","USD","US Dollar","0","Units","2021","2021",32482.6713098403,,
