alpha3,year,production,country,export,price,population,gdp
AGO,1990,5000.0,Angola,84.35,85.6569,11828638.0,11228764963.2353
AGO,1991,5000.0,Angola,70.501,91.1153,12228691.0,10603784541.197
AGO,1992,5000.0,Angola,80.25,44.9183,12632507.0,8307810973.58848
AGO,1993,4620.0,Angola,38.878,11.8708,13038270.0,5768720421.61367
AGO,1994,2160.0,Angola,8.302,,13462031.0,4438321017.39068
AGO,1995,3300.0,Angola,40.559,,13912253.0,5538749259.94714
AGO,1996,2820.0,Angola,51.831,,14383350.0,7526446605.51712
AGO,1997,3840.0,Angola,50.494,,14871146.0,7648377412.83277
AGO,1998,5100.0,Angola,53.929,,15366864.0,6506229607.29432
AGO,1999,3300.0,Angola,50.114,,15870753.0,6152922942.98032
AGO,2000,4260.0,Angola,21.505,51.7415,16394062.0,9129594818.60749
AGO,2001,3300.0,Angola,14.25,18.6135,16941587.0,8936063723.20121
AGO,2002,1260.0,Angola,9.345,10.7112,17516139.0,15285594828.418
AGO,2003,2040.0,Angola,17.298,6.6089,18124342.0,17812704825.1957
AGO,2004,1980.0,Angola,5.67,9.923,18771125.0,23552047248.4301
AGO,2005,3500.0,Angola,4.665,10.4187,19450959.0,36970918699.2523
AGO,2006,5000.0,Angola,5.41,12.9824,20162340.0,52381006892.038
AGO,2007,11523.0,Angola,3.916,36.0524,20909684.0,65266452081.386
AGO,2008,4000.0,Angola,6.105,42.3165,21691522.0,88538610805.3214
AGO,2009,11982.0,Angola,6.925,40.1402,22507674.0,70307166934.3311
AGO,2010,9951.0,Angola,4.37,44.3889,23364185.0,81699526880.8079
AGO,2011,10192.0,Angola,7.575,48.2936,24259111.0,109436566876.419
AGO,2012,11740.0,Angola,8.375,52.2644,25188292.0,124998210652.243
AGO,2013,12550.0,Angola,5.52,34.50765,26147002.0,133401582620.494
AGO,2014,15009.0,Angola,9.375,50.3799,27128337.0,137244439121.374
AGO,2015,15000.0,Angola,10.515,41.99435,28127721.0,87219300384.5072
AGO,2016,14680.0,Angola,10.945,89.39439999999999,29154746.0,49840491178.1518
AGO,2017,14896.0,Angola,9.055,145.80605,30208628.0,68972769395.6274
AGO,2018,14859.0,Angola,9.3233967,110.47815,31273533.0,77792944471.9494
AGO,2019,14811.0,Angola,23.3571778,,32353588.0,69309110145.7687
BOL,1990,24378.0,Bolivia (Plurinational State of),156.442,51.7802,7096194.0,4867582597.52327
BOL,1991,14071.0,Bolivia (Plurinational State of),73.523,52.423,7244891.0,5343274395.35273
BOL,1992,15179.0,Bolivia (Plurinational State of),96.2040001,43.5276,7394419.0,5643893347.00679
BOL,1993,13153.0,Bolivia (Plurinational State of),47.319,27.3283,7544489.0,5734676631.26304
BOL,1994,19216.0,Bolivia (Plurinational State of),84.3210002,79.915,7693722.0,5981244865.27432
BOL,1995,20323.0,Bolivia (Plurinational State of),93.9580001,76.9867,7841471.0,6715220486.21961
BOL,1996,22015.0,Bolivia (Plurinational State of),123.4450001,57.1799,7989367.0,7396966618.05857
BOL,1997,22608.0,Bolivia (Plurinational State of),110.9550001,100.0689,8137619.0,7925673467.44571
BOL,1998,22532.0,Bolivia (Plurinational State of),97.0389999,131.0938,8286928.0,8497545543.63805
BOL,1999,26931.0,Bolivia (Plurinational State of),123.709,98.7076,8439052.0,8285075837.86388
BOL,2000,27696.0,Bolivia (Plurinational State of),106.347,78.0529,8592656.0,8397912525.26886
BOL,2001,24086.0,Bolivia (Plurinational State of),69.555,,8746084.0,8141537877.06791
BOL,2002,24513.0,Bolivia (Plurinational State of),79.148,,8900583.0,7905485146.44351
BOL,2003,24700.0,Bolivia (Plurinational State of),73.1590001,,9057378.0,8082364816.16879
BOL,2004,24546.0,Bolivia (Plurinational State of),93.278,,9216279.0,8773451751.5121
BOL,2005,24976.0,Bolivia (Plurinational State of),84.2137507,,9377388.0,9549077918.69677
BOL,2006,25272.0,Bolivia (Plurinational State of),92.5442368,,9542663.0,11451869202.1569
BOL,2007,27012.0,Bolivia (Plurinational State of),84.0471555,,9711152.0,13120183207.6625
BOL,2008,27305.0,Bolivia (Plurinational State of),68.1538912,,9880593.0,16674324661.8681
BOL,2009,28270.0,Bolivia (Plurinational State of),82.6087731,,10051317.0,17339992193.7322
BOL,2010,27327.0,Bolivia (Plurinational State of),78.2680061,,10223270.0,19649631308.1648
BOL,2011,27596.0,Bolivia (Plurinational State of),74.3088833,,10396246.0,23963033429.4364
BOL,2012,28137.0,Bolivia (Plurinational State of),62.67578,225.6445,10569697.0,27084497481.9103
BOL,2013,29455.0,Bolivia (Plurinational State of),54.8505333,201.9723,10743349.0,30659338885.6729
BOL,2014,20496.0,Bolivia (Plurinational State of),61.7512667,239.2465,10916987.0,32996188017.3661
BOL,2015,20954.0,Bolivia (Plurinational State of),30.2801583,234.7937,11090085.0,33000198248.3362
BOL,2016,21427.0,Bolivia (Plurinational State of),22.4563417,271.7944,11263015.0,33941126200.0606
BOL,2017,21181.0,Bolivia (Plurinational State of),26.1199916,471.6169,11435533.0,37508642165.3366
BOL,2018,22121.0,Bolivia (Plurinational State of),22.4596336,455.146,11606905.0,40287647930.4761
BOL,2019,24841.0,Bolivia (Plurinational State of),20.3419549,858.2941,11777315.0,40895322843.7851
BRA,1990,1464856.0,Brazil,16935.7876003,44.5867,150706446.0,390725626002.866
BRA,1991,1520382.0,Brazil,21182.7614023,35.7439,153336445.0,342609231342.783
BRA,1992,1294373.0,Brazil,18790.7192021,36.3968,155900790.0,328187960871.951
BRA,1993,1278759.0,Brazil,17837.7479992,44.21055,158440875.0,368295778245.09
BRA,1994,1307289.0,Brazil,17273.1476003,99.9974,160980472.0,525369851353.742
BRA,1995,930135.0,Brazil,14468.4322014,106.51135,163515328.0,769333330411.575
BRA,1996,1369196.0,Brazil,15250.6090018,83.06235000000001,166037122.0,850426432991.742
BRA,1997,1228513.0,Brazil,16801.2600051,111.63265000000001,168546707.0,883206452805.504
BRA,1998,1689366.0,Brazil,18144.3883339,91.4982,171039804.0,863711007313.877
BRA,1999,1631852.0,Brazil,23149.2038037,65.4966,173486281.0,599642075029.835
BRA,2000,1903562.0,Brazil,18016.2606406,53.75215,175873720.0,655448188237.371
BRA,2001,1819569.0,Brazil,23172.486512,28.20025,178211881.0,559991261406.197
BRA,2002,2610524.0,Brazil,27981.8389351,25.4513,180476685.0,509788814956.855
BRA,2003,1987074.0,Brazil,25710.8116628,37.215149999999994,182629278.0,558229210852.965
BRA,2004,2465710.0,Brazil,26478.4750901,45.589299999999994,184722043.0,669293772178.729
BRA,2005,2140169.0,Brazil,26198.0554467,66.77835,186797334.0,891630177209.99
BRA,2006,2573368.0,Brazil,27368.9019587,74.52315,188820682.0,1107640289661.2
BRA,2007,2249011.0,Brazil,28183.5739472,88.6182,190779453.0,1397084349956.35
BRA,2008,2796927.0,Brazil,29510.2956935,100.41765000000001,192672317.0,1695824565928.67
BRA,2009,2440056.0,Brazil,30377.9816361,87.11135,194517549.0,1667019783635.09
BRA,2010,2907265.0,Brazil,33166.6415897,104.10645,196353492.0,2208871646202.82
BRA,2011,2700540.0,Brazil,33806.0093278,164.7769,198185302.0,2616201578192.25
BRA,2012,3037534.0,Brazil,28549.4258909,128.34625,199977707.0,2465188674415.03
BRA,2013,2964538.0,Brazil,31650.5629454,93.71205,201721767.0,2472806919901.67
BRA,2014,2804070.0,Brazil,37335.1728254,107.9303,203459650.0,2455993625159.37
BRA,2015,2647504.0,Brazil,37562.8467468,89.00675,205188205.0,1802214373741.32
BRA,2016,3024466.0,Brazil,34269.1502534,100.30414999999999,206859578.0,1795700168991.49
BRA,2017,2684508.0,Brazil,30924.5678492,104.34355,208504960.0,2063507864886.88
BRA,2018,3552729.0,Brazil,35637.3585892,79.10075,210166592.0,1916947014067.55
BRA,2019,3011745.0,Brazil,40697.8637087,68.9681,211782878.0,1873274432754.47
BDI,1990,32694.0,Burundi,584.773,58.0195,5483793.0,1132101252.51817
BDI,1991,34204.0,Burundi,687.851,55.0206,5594828.0,1167398478.3459
BDI,1992,37215.0,Burundi,645.858,53.197900000000004,5743085.0,1083037670.60484
BDI,1993,22991.0,Burundi,417.609,50.0363,5555220.0,938632612.026359
BDI,1994,41293.0,Burundi,507.803,51.0661,5586408.0,925030590.153683
BDI,1995,25516.0,Burundi,528.202,49.5105,5932783.0,1000428393.88528
BDI,1996,26875.0,Burundi,224.076,46.2112,5930507.0,869033856.317093
BDI,1997,19991.0,Burundi,528.764,46.4859,5923862.0,972896267.915425
BDI,1998,16937.0,Burundi,373.841,43.7877,6035340.0,893770806.077641
BDI,1999,29130.0,Burundi,408.748,46.5697,6180180.0,808077223.365746
BDI,2000,67439.0,Burundi,444.242,37.3535,6307659.0,870486065.883137
BDI,2001,70980.0,Burundi,303.166,32.1917,6465729.0,876794723.068586
BDI,2002,182182.0,Burundi,288.607,29.17,6648938.0,825394490.159111
BDI,2003,35682.0,Burundi,475.98,24.8803,6860846.0,784654423.620476
BDI,2004,204509.0,Burundi,338.925,27.357,7120496.0,915257323.3961
BDI,2005,34828.0,Burundi,371.441,42.9285,7388874.0,1117113045.65222
BDI,2006,149460.0,Burundi,280.927,63.4535,7658190.0,1273375020.26862
BDI,2007,31964.0,Burundi,356.114,80.3535,7944609.0,1356199364.85882
BDI,2008,100475.0,Burundi,250.6982333,86.1923,8278109.0,1611835901.9063
BDI,2009,20517.0,Burundi,288.83,85.6816,8709366.0,1781455092.07114
BDI,2010,89960.0,Burundi,307.1189581,85.6928,9126605.0,2032135246.50004
BDI,2011,41960.0,Burundi,217.8457992,,9455733.0,2235820867.82743
BDI,2012,26340.0,Burundi,392.0069167,,9795479.0,2333341374.89657
BDI,2013,22625.0,Burundi,194.7158834,,10149577.0,2451606684.31708
BDI,2014,10405.0,Burundi,252.178,,10494913.0,2705783272.07443
BDI,2015,18367.0,Burundi,230.18855,,10727148.0,3104003611.42957
BDI,2016,13624.0,Burundi,204.2708313,,10903327.0,2639321161.41102
BDI,2017,16340.0,Burundi,168.8762643,,11155593.0,2712324133.79776
BDI,2018,14216.0,Burundi,201.7252364,,11493472.0,2660123597.70762
BDI,2019,14059.0,Burundi,292.8872914,,11874838.0,2576518846.39
CMR,1990,100980.0,Cameroon,2611.2590004,30.309450000000002,11430520.0,12314482085.0878
CMR,1991,115080.0,Cameroon,1752.1790001,26.62125,11777719.0,11840192674.1246
CMR,1992,76200.0,Cameroon,1645.851,26.50295,12128604.0,12071775380.6503
CMR,1993,68417.0,Cameroon,704.53,20.32325,12486773.0,16181813512.4483
CMR,1994,73743.0,Cameroon,545.889,59.08540000000001,12848862.0,8902446188.0456
CMR,1995,74000.0,Cameroon,407.269,68.6694,13211647.0,10864773036.8363
CMR,1996,104121.0,Cameroon,563.549,65.98259999999999,13575324.0,11093539497.029
CMR,1997,63600.0,Cameroon,1368.03,41.271550000000005,13941181.0,10789457915.0457
CMR,1998,112532.0,Cameroon,745.718,51.6475,14314599.0,11298144511.6364
CMR,1999,98000.0,Cameroon,1154.047,59.8569,14698973.0,11565827385.6884
CMR,2000,86200.0,Cameroon,1204.964,31.82985,15091594.0,10566578952.7857
CMR,2001,70500.0,Cameroon,1125.159,20.10985,15493253.0,10953485244.4239
CMR,2002,41000.0,Cameroon,639.688,20.3044,15914033.0,12417251815.8801
CMR,2003,48000.0,Cameroon,814.341,28.76695,16354326.0,15970315751.0277
CMR,2004,54000.0,Cameroon,734.325,,16809407.0,18826215278.057
CMR,2005,60000.0,Cameroon,704.3954,,17275171.0,19509850837.2745
CMR,2006,62300.0,Cameroon,739.1189167,,17751333.0,20910513974.6215
CMR,2007,47792.0,Cameroon,720.62075,67.66175,18251866.0,23928251333.7444
CMR,2008,50687.0,Cameroon,527.0159667,65.8372,18777081.0,27715144580.2691
CMR,2009,48123.0,Cameroon,617.7570333,51.896300000000004,19319274.0,27932971683.4215
CMR,2010,66584.0,Cameroon,793.8456667,,19878036.0,27507499709.071
CMR,2011,26322.0,Cameroon,490.2830667,,20448873.0,30630912184.7789
CMR,2012,38127.0,Cameroon,621.8128,,21032684.0,30155064574.0734
CMR,2013,41800.0,Cameroon,271.9492167,74.6536,21632850.0,33728622819.0912
CMR,2014,38082.0,Cameroon,375.0338667,,22299585.0,36386546917.6861
CMR,2015,35938.0,Cameroon,390.1427167,,23012646.0,32210232911.6626
CMR,2016,35600.0,Cameroon,281.1289667,,23711630.0,33814337900.2831
CMR,2017,36540.0,Cameroon,245.0171167,,24393181.0,36098550141.5897
CMR,2018,36026.0,Cameroon,287.41525,58.00555,25076747.0,39973839064.6084
CMR,2019,36055.0,Cameroon,249.9023999,58.05495,25782341.0,39670977332.7348
CAF,1990,14314.0,Central African Republic,196.698,36.7471,2809221.0,1440711395.67069
CAF,1991,17625.0,Central African Republic,140.95,36.6398,2898052.0,1377375030.52921
CAF,1992,9036.0,Central African Republic,99.975,33.9318,2991727.0,1411917558.45855
CAF,1993,9124.0,Central African Republic,137.197,23.8924,3089146.0,1278781166.72188
CAF,1994,14500.0,Central African Republic,136.676,32.742,3187844.0,851174350.649409
CAF,1995,9000.0,Central African Republic,231.542,57.1888,3276706.0,1115389731.79119
CAF,1996,18000.0,Central African Republic,98.328,45.0685,3363570.0,1007791186.20106
CAF,1997,15000.0,Central African Republic,202.778,38.3562,3458472.0,937741468.029676
CAF,1998,12037.0,Central African Republic,102.32,37.8613,3555064.0,967338348.658314
CAF,1999,11260.0,Central African Republic,194.884,29.7146,3655360.0,999477510.686632
CAF,2000,12900.0,Central African Republic,202.816,18.2801,3759170.0,916777282.651168
CAF,2001,12300.0,Central African Republic,94.316,13.2225,3844773.0,932648595.838026
CAF,2002,13000.0,Central African Republic,95.435,11.942,3930648.0,996068183.652841
CAF,2003,5520.0,Central African Republic,39.83,18.0599,4026841.0,1142315573.75494
CAF,2004,4320.0,Central African Republic,63.92,20.1724,4115138.0,1272360594.5333
CAF,2005,3300.0,Central African Republic,46.5612127,,4208834.0,1337894284.8516
CAF,2006,1500.0,Central African Republic,16.517692,,4294352.0,1461859832.28999
CAF,2007,2400.0,Central African Republic,121.9396667,45.3414,4375569.0,1699811358.87423
CAF,2008,3300.0,Central African Republic,32.633,45.6902,4467233.0,1993408071.74888
CAF,2009,3544.0,Central African Republic,61.582,43.5931,4564540.0,2067381766.36117
CAF,2010,5270.0,Central African Republic,95.194,51.3974,4660067.0,2142591375.85053
CAF,2011,6218.0,Central African Republic,77.943,72.7194,4732022.0,2437982839.63072
CAF,2012,6923.0,Central African Republic,77.692,68.7288,4773306.0,2510126699.05356
CAF,2013,7975.0,Central African Republic,1.0,,4802428.0,1691544192.38242
CAF,2014,10799.0,Central African Republic,75.027,,4798734.0,1894813504.52945
CAF,2015,9050.0,Central African Republic,43.214,40.0288,4819333.0,1695825708.45604
CAF,2016,10120.0,Central African Republic,80.018,30.7434,4904177.0,1825018190.85071
CAF,2017,9299.0,Central African Republic,18.1126667,,4996741.0,2072349794.23301
CAF,2018,9374.0,Central African Republic,38.528,,5094780.0,2220978978.17342
CAF,2019,10118.0,Central African Republic,19.2733333,,5209324.0,2221301400.72468
COL,1990,845000.0,Colombia,13943.8700004,69.523,32601393.0,47844090709.9908
COL,1991,970740.0,Colombia,12599.1849983,67.1251,33272628.0,49175565911.0655
COL,1992,1100000.0,Colombia,16564.3700008,54.5709,33939039.0,58418985443.3172
COL,1993,818220.0,Colombia,13568.3620035,50.1234,34614735.0,66446804802.5747
COL,1994,721860.0,Colombia,11768.0890004,85.9942,35295461.0,81703500846.0364
COL,1995,821820.0,Colombia,9814.1969996,99.6231,35970101.0,92507279383.0387
COL,1996,671401.0,Colombia,10588.4309984,93.5556,36632573.0,97160109277.8087
COL,1997,642239.0,Colombia,10918.8630016,133.1672,37291946.0,106659508271.255
COL,1998,766980.0,Colombia,11259.9289995,102.0805,37944414.0,98443739941.1664
COL,1999,546720.0,Colombia,9995.3100014,86.3828,38585033.0,86186158684.7685
COL,2000,637140.0,Colombia,9176.6609102,74.9587,39215135.0,99886577330.7271
COL,2001,656160.0,Colombia,9943.6300006,57.9505,39837875.0,98211749595.5442
COL,2002,696840.0,Colombia,10273.4249979,52.5669,40454050.0,97963003804.7851
COL,2003,694080.0,Colombia,10244.3919993,48.343,41057687.0,94641378693.223
COL,2004,674400.0,Colombia,10194.3150011,60.8325,41648268.0,117081522349.677
COL,2005,667140.0,Colombia,10871.2469708,89.2214,42220940.0,145619193046.094
COL,2006,724740.0,Colombia,10944.8534601,89.8083,42772910.0,161618580752.946
COL,2007,757080.0,Colombia,11300.4206901,100.0535,43306582.0,206181823187.675
COL,2008,688680.0,Colombia,11085.1702037,114.2209,43815313.0,242186949772.533
COL,2009,468720.0,Colombia,7893.9267953,138.9551,44313917.0,232397835356.357
COL,2010,535380.0,Colombia,7821.6345037,180.5484,44816108.0,286563099757.482
COL,2011,468540.0,Colombia,7733.625254,239.6763,45308899.0,334943877377.472
COL,2012,462000.0,Colombia,7170.203291,166.6921,45782417.0,370921317942.564
COL,2013,653160.0,Colombia,9669.907367,113.9086,46237930.0,382116120909.218
COL,2014,728400.0,Colombia,10954.4083574,159.7125,46677947.0,381112110485.385
COL,2015,827750.0,Colombia,12716.3846704,119.4042,47119728.0,293481753078.868
COL,2016,818243.0,Colombia,12831.3907266,123.5571,47625955.0,282825012368.255
COL,2017,851640.0,Colombia,12984.5957468,125.7612,48351671.0,311883730442.045
COL,2018,813420.0,Colombia,12807.9726245,113.5179,49276961.0,334198218100.719
COL,2019,885120.0,Colombia,13672.2255993,108.6836,50187406.0,323109540251.855
COG,1990,1354.0,Congo,1.68,19.2087,2385435.0,2798746050.58236
COG,1991,1401.0,Congo,0.924,18.5542,2452675.0,2724853507.64996
COG,1992,1450.0,Congo,0.336,19.7491,2520958.0,2933222705.7974
COG,1993,1501.0,Congo,0.504,18.4404,2594168.0,2684323618.40365
COG,1994,1553.0,Congo,1.017,8.7749,2669220.0,1769365438.88526
COG,1995,1606.0,Congo,19.149,27.2813,2742309.0,2116003868.17373
COG,1996,1600.0,Congo,12.634,14.1896,2816595.0,2540697537.70424
COG,1997,1338.0,Congo,2.67,,2875037.0,2322719101.28455
COG,1998,850.0,Congo,0.0,,2937166.0,1949481380.64925
COG,1999,1490.0,Congo,0.0,,3016659.0,2354772959.06186
COG,2000,1550.0,Congo,0.0,,3134030.0,3227927697.43665
COG,2001,1612.0,Congo,0.0,,3254101.0,2796704577.3082
COG,2002,1687.0,Congo,0.0,,3331158.0,3034251042.07329
COG,2003,2000.0,Congo,0.0,,3424653.0,3503723244.83607
COG,2004,2800.0,Congo,0.0,,3543012.0,4656975222.72243
COG,2005,3300.0,Congo,0.0,,3672839.0,6650001213.82609
COG,2006,3000.0,Congo,0.0,,3813323.0,8072305415.35484
COG,2007,3000.0,Congo,0.0,,3956329.0,8782703766.99342
COG,2008,2400.0,Congo,0.0,,4089602.0,11649858744.3946
COG,2009,2700.0,Congo,0.0,,4257230.0,9723300390.77733
COG,2010,2827.0,Congo,0.0,,4437884.0,13148395201.8041
COG,2011,2901.0,Congo,0.0,,4584216.0,15655384440.3994
COG,2012,2935.0,Congo,0.0,,4713257.0,17692912613.1633
COG,2013,2987.0,Congo,0.0,,4828066.0,17958721571.7526
COG,2014,3005.0,Congo,0.0,,4944861.0,17912908765.9058
COG,2015,3039.0,Congo,0.0020367,,5064386.0,11890259136.1098
COG,2016,3062.0,Congo,0.0,,5186824.0,10219341276.8965
COG,2017,3035.0,Congo,0.0,,5312340.0,11094822713.3481
COG,2018,3045.0,Congo,0.0130833,,5441062.0,13670036996.0023
COG,2019,3048.0,Congo,0.0005553,,5570733.0,12750339022.9915
CRI,1990,151100.0,Costa Rica,2265.644,58.4893,3158253.0,5711687786.75989
CRI,1991,158000.0,Costa Rica,2399.6400001,52.7258,3239414.0,7196276092.461
CRI,1992,168000.0,Costa Rica,2431.3400009,49.9093,3321939.0,8564044017.26908
CRI,1993,156927.0,Costa Rica,2363.9200001,54.2666,3405372.0,9582866263.11706
CRI,1994,147998.0,Costa Rica,2104.9679999,81.3628,3489152.0,10486784804.7995
CRI,1995,150061.0,Costa Rica,2067.0109998,88.2256,3572856.0,11578594259.8675
CRI,1996,154131.0,Costa Rica,2430.1340004,92.7809,3656234.0,11678424507.2457
CRI,1997,132015.0,Costa Rica,2099.2390003,98.2583,3739421.0,12614602382.2012
CRI,1998,152385.0,Costa Rica,2044.5580013,92.6592,3821421.0,13684255946.5765
CRI,1999,147868.0,Costa Rica,2194.9110035,79.5496,3901430.0,14254866281.1537
CRI,2000,161395.0,Costa Rica,1964.9800407,69.2837,3979193.0,15013629658.6521
CRI,2001,150289.0,Costa Rica,2018.2970002,46.6929,4053222.0,15976174336.9721
CRI,2002,140874.0,Costa Rica,1784.0340019,46.7441,4122623.0,16578820687.2881
CRI,2003,132259.0,Costa Rica,1701.8120002,52.9871,4188610.0,17271760506.9483
CRI,2004,126000.0,Costa Rica,1423.9400005,64.8733,4252800.0,18610594846.2083
CRI,2005,125669.0,Costa Rica,1480.3359848,83.4296,4315887.0,20040642476.9817
CRI,2006,101038.0,Costa Rica,1310.3694086,89.2238,4378172.0,22715540324.3032
CRI,2007,121058.0,Costa Rica,1363.8501555,98.6447,4440019.0,26884700345.0342
CRI,2008,111959.0,Costa Rica,1440.082759,106.1749,4501921.0,30801744881.0001
CRI,2009,91403.0,Costa Rica,1235.6451535,106.8847,4563127.0,30745712006.5307
CRI,2010,91620.0,Costa Rica,1199.9826173,139.8577,4622252.0,37658614803.2775
CRI,2011,95038.0,Costa Rica,1243.0599349,180.2225,4679926.0,42762617081.6522
CRI,2012,117873.0,Costa Rica,1373.6671636,160.7291,4736593.0,47231651862.8399
CRI,2013,71381.0,Costa Rica,1343.9515865,124.6527,4791535.0,50949672205.9168
CRI,2014,96735.0,Costa Rica,1208.9184979,130.7748,4844288.0,52016408950.8936
CRI,2015,83846.0,Costa Rica,1128.190321,145.8383,4895242.0,56441917652.9812
CRI,2016,93720.0,Costa Rica,1006.9283536,129.1077,4945205.0,58847016044.7363
CRI,2017,90419.0,Costa Rica,987.1546413,138.0947,4993842.0,60516043590.1832
CRI,2018,66611.0,Costa Rica,1207.9462959,,5040734.0,62420165099.7231
CRI,2019,66301.0,Costa Rica,1039.1443612,,5084532.0,64417670082.6127
CIV,1990,285164.0,Côte d'Ivoire,4282.8659998,33.4064,11910540.0,10795850106.9547
CIV,1991,198909.0,Côte d'Ivoire,3804.734001,32.2682,12369269.0,10492628915.4927
CIV,1992,257000.0,Côte d'Ivoire,4546.3679999,31.7589,12838314.0,11152971316.074
CIV,1993,138937.0,Côte d'Ivoire,4033.1070005,27.6964,13316448.0,11045759468.9412
CIV,1994,145576.0,Côte d'Ivoire,2443.9930001,29.7788,13802285.0,8313557450.25213
CIV,1995,194968.0,Côte d'Ivoire,2493.9459999,59.4027,14299727.0,11000146839.497
CIV,1996,167786.0,Côte d'Ivoire,2750.6029989,57.6963,14810946.0,18071153890.3932
CIV,1997,279219.0,Côte d'Ivoire,4712.9820006,39.2871,15335453.0,18047557171.7483
CIV,1998,311000.0,Côte d'Ivoire,4365.288002,40.1367,15858990.0,19619653924.2697
CIV,1999,307331.0,Côte d'Ivoire,2406.01,38.8128,16345894.0,18870992455.7304
CIV,2000,380000.0,Côte d'Ivoire,6109.6138,23.8537,16799670.0,16577533355.4395
CIV,2001,301127.0,Côte d'Ivoire,4094.5219997,,17245468.0,16810536883.7177
CIV,2002,182001.0,Côte d'Ivoire,3253.2150024,8.9585,17683897.0,18054384023.1093
CIV,2003,140027.0,Côte d'Ivoire,2646.6490009,17.7064,18116451.0,21251755293.9537
CIV,2004,154081.0,Côte d'Ivoire,2572.7339994,14.7655,18544903.0,23510577108.2304
CIV,2005,230000.0,Côte d'Ivoire,1753.849255,11.2288,18970215.0,24036917016.59
CIV,2006,187000.0,Côte d'Ivoire,1751.0699381,27.9899,19394057.0,25281414472.9891
CIV,2007,170849.0,Côte d'Ivoire,2195.6015148,32.8384,19817700.0,28760092034.4723
CIV,2008,173118.0,Côte d'Ivoire,1490.2354749,51.8569,20244449.0,34078243426.009
CIV,2009,142945.0,Côte d'Ivoire,1806.5257164,37.5209,20677762.0,33886814907.0346
CIV,2010,94372.0,Côte d'Ivoire,1912.0534425,22.4929,21120042.0,34936305296.9689
CIV,2011,32291.0,Côte d'Ivoire,772.2421667,28.4045,21562914.0,36693712824.8232
CIV,2012,121426.0,Côte d'Ivoire,1711.7656167,46.294,22010712.0,36302305578.2487
CIV,2013,103743.0,Côte d'Ivoire,1962.0707667,56.9418,22469268.0,42760237561.4396
CIV,2014,109913.0,Côte d'Ivoire,1489.15115,56.9712,22995555.0,48843008580.3288
CIV,2015,127000.0,Côte d'Ivoire,1418.3751666,49.8747,23596741.0,45814637971.4745
CIV,2016,106000.0,Côte d'Ivoire,1432.0436,52.7617,24213622.0,47964234560.0514
CIV,2017,33600.0,Côte d'Ivoire,854.6205832,58.5604,24848016.0,51588158717.5348
CIV,2018,41434.0,Côte d'Ivoire,1522.4575667,61.9708,25493988.0,58011466450.8643
CIV,2019,65036.0,Côte d'Ivoire,2104.2571598,,26147551.0,58539424929.7248
CUB,1990,24900.0,Cuba,181.7789999,171.4282,10626680.0,28645436569.1489
CUB,1991,22740.0,Cuba,121.429,171.4282,10713812.0,24316556025.6585
CUB,1992,18720.0,Cuba,162.71,179.9996,10783748.0,22085858243.2432
CUB,1993,17100.0,Cuba,116.195,188.5711,10840934.0,22367254864.8649
CUB,1994,17040.0,Cuba,135.7250001,203.5302,10887207.0,28448326756.7568
CUB,1995,17100.0,Cuba,122.287,188.601,10926703.0,30429803651.2192
CUB,1996,16680.0,Cuba,112.1710001,188.5711,10963031.0,25017368700.0
CUB,1997,19980.0,Cuba,106.6630001,188.5711,10998129.0,25365908100.0
CUB,1998,13500.0,Cuba,151.941,188.5711,11033758.0,25736331200.0
CUB,1999,22020.0,Cuba,77.4130001,188.5711,11070094.0,28364615200.0
CUB,2000,16500.0,Cuba,112.91898,188.5711,11105791.0,30565400000.0
CUB,2001,15720.0,Cuba,108.625,188.5711,11139127.0,31682400000.0
CUB,2002,14700.0,Cuba,57.42,188.5711,11170051.0,33590500000.0
CUB,2003,15000.0,Cuba,50.14,168.9282,11199217.0,35901200000.0
CUB,2004,15240.0,Cuba,24.838,70.1784,11225294.0,38203000000.0
CUB,2005,10800.0,Cuba,23.684,70.7141,11246114.0,42643836100.0
CUB,2006,8400.0,Cuba,15.9333333,70.7141,11260630.0,48835925925.9259
CUB,2007,13500.0,Cuba,15.64,47.1428,11269887.0,54262870370.3704
CUB,2008,6240.0,Cuba,3.85,70.7141,11276609.0,56302129629.6296
CUB,2009,7980.0,Cuba,7.462,70.7141,11283185.0,57481481481.4815
CUB,2010,8430.0,Cuba,5.26,70.7141,11290417.0,59562962962.963
CUB,2011,10150.0,Cuba,9.755,70.7141,11298710.0,68990000000.0
CUB,2012,7560.0,Cuba,15.312,70.7141,11309290.0,73141000000.0
CUB,2013,8944.0,Cuba,12.415,221.9638,11321579.0,77148000000.0
CUB,2014,9203.0,Cuba,13.241,235.7138,11332026.0,80656000000.0
CUB,2015,7417.0,Cuba,12.79605,235.7138,11339894.0,87133000000.0
CUB,2016,7540.0,Cuba,15.4021,235.7138,11342012.0,91370000000.0
CUB,2017,6780.0,Cuba,15.1269672,235.7138,11336405.0,96851000000.0
CUB,2018,7680.0,Cuba,33.3468849,,11328244.0,100050000000.0
CUB,2019,7800.0,Cuba,22.4859929,,11316697.0,103428000000.0
COD,1990,101594.0,Democratic Republic of Congo,1838.636,4.5201,35987541.0,9349764580.41173
COD,1991,95000.0,Democratic Republic of Congo,1417.957,,37194812.0,9633911368.01541
COD,1992,92400.0,Democratic Republic of Congo,954.229,,38332302.0,8227200892.44213
